id,shubetu_id,kokushi_id,school_cd,gakubu_cd,bunri_type,school_name,school_kananame,gakubu_name
325,1,2,301,323,1,跡見学園女子大学,アトミガクエンジヨシダイガク,心理学部
326,1,2,301,460,1,跡見学園女子大学,アトミガクエンジヨシダイガク,マネジメント学部
327,1,2,301,686,1,跡見学園女子大学,アトミガクエンジヨシダイガク,観光コミュニティ学部
328,1,2,301,991,1,跡見学園女子大学,アトミガクエンジヨシダイガク,その他文系学部
329,1,2,301,992,2,跡見学園女子大学,アトミガクエンジヨシダイガク,その他理系学部
330,0,2,7301,461,1,跡見学園女子大学大学院,アトミガクエンジヨシダイガクダイガクイン,マネジメント研究科
331,0,2,7301,832,1,跡見学園女子大学大学院,アトミガクエンジヨシダイガクダイガクイン,人文科学研究科
332,0,2,7301,994,1,跡見学園女子大学大学院,アトミガクエンジヨシダイガクダイガクイン,その他文系研究科
333,0,2,7301,995,2,跡見学園女子大学大学院,アトミガクエンジヨシダイガクダイガクイン,その他理系研究科
334,1,2,119,77,1,育英大学,イクエイダイガク,教育学部
335,1,2,119,991,1,育英大学,イクエイダイガク,その他文系学部
336,1,2,119,992,2,育英大学,イクエイダイガク,その他理系学部
337,1,1,921,693,2,石川県立看護大学,イシカワケンリツカンゴダイガク,看護学部
338,1,1,921,991,1,石川県立看護大学,イシカワケンリツカンゴダイガク,その他文系学部
339,1,1,921,992,2,石川県立看護大学,イシカワケンリツカンゴダイガク,その他理系学部
340,0,1,7921,692,2,石川県立看護大学大学院,イシカワケンリツカンゴダイガクダイガクイン,看護学研究科
341,0,1,7921,994,1,石川県立看護大学大学院,イシカワケンリツカンゴダイガクダイガクイン,その他文系研究科
342,0,1,7921,995,2,石川県立看護大学大学院,イシカワケンリツカンゴダイガクダイガクイン,その他理系研究科
343,1,1,782,02C,2,石川県立大学,イシカワケンリツダイガク,生物資源環境学部
344,1,1,782,991,1,石川県立大学,イシカワケンリツダイガク,その他文系学部
345,1,1,782,992,2,石川県立大学,イシカワケンリツダイガク,その他理系学部
346,0,1,7782,12E,2,石川県立大学大学院,イシカワケンリツダイガクダイガクイン,生物資源環境学研究科
347,0,1,7782,994,1,石川県立大学大学院,イシカワケンリツダイガクダイガクイン,その他文系研究科
348,0,1,7782,995,2,石川県立大学大学院,イシカワケンリツダイガクダイガクイン,その他理系研究科
349,1,2,234,7,1,石巻専修大学,イシノマキセンシユウダイガク,経営学部
350,1,2,234,26,1,石巻専修大学,イシノマキセンシユウダイガク,人間学部
351,1,2,234,102,2,石巻専修大学,イシノマキセンシユウダイガク,理工学部
352,1,2,234,991,1,石巻専修大学,イシノマキセンシユウダイガク,その他文系学部
353,1,2,234,992,2,石巻専修大学,イシノマキセンシユウダイガク,その他理系学部
354,0,2,7234,702,1,石巻専修大学大学院,イシノマキセンシユウダイガクダイガクイン,経営学研究科
355,0,2,7234,963,2,石巻専修大学大学院,イシノマキセンシユウダイガクダイガクイン,理工学研究科
356,0,2,7234,994,1,石巻専修大学大学院,イシノマキセンシユウダイガクダイガクイン,その他文系研究科
357,0,2,7234,995,2,石巻専修大学大学院,イシノマキセンシユウダイガクダイガクイン,その他理系研究科
358,1,2,55,693,2,一宮研伸大学,イチノミヤケンシンダイガク,看護学部
359,1,2,55,991,1,一宮研伸大学,イチノミヤケンシンダイガク,その他文系学部
360,1,2,55,992,2,一宮研伸大学,イチノミヤケンシンダイガク,その他理系学部
361,1,2,257,7,1,茨城キリスト教大学,イバラギキリストキヨウダイガク,経営学部
362,1,2,257,41,1,茨城キリスト教大学,イバラギキリストキヨウダイガク,文学部
363,1,2,257,94,1,茨城キリスト教大学,イバラギキリストキヨウダイガク,生活科学部
364,1,2,257,693,2,茨城キリスト教大学,イバラギキリストキヨウダイガク,看護学部
365,1,2,257,991,1,茨城キリスト教大学,イバラギキリストキヨウダイガク,その他文系学部
366,1,2,257,992,2,茨城キリスト教大学,イバラギキリストキヨウダイガク,その他理系学部
367,0,2,7257,692,2,茨城キリスト教大学大学院,イバラギキリストキヨウダイガクダイガクイン,看護学研究科
368,0,2,7257,856,2,茨城キリスト教大学大学院,イバラギキリストキヨウダイガクダイガクイン,生活科学研究科
369,0,2,7257,929,1,茨城キリスト教大学大学院,イバラギキリストキヨウダイガクダイガクイン,文学研究科
370,0,2,7257,994,1,茨城キリスト教大学大学院,イバラギキリストキヨウダイガクダイガクイン,その他文系研究科
371,0,2,7257,995,2,茨城キリスト教大学大学院,イバラギキリストキヨウダイガクダイガクイン,その他理系研究科
372,1,1,870,938,2,茨城県立医療大学,イバラキケンリツイリヨウダイガク,保健医療学部
373,1,1,870,991,1,茨城県立医療大学,イバラキケンリツイリヨウダイガク,その他文系学部
374,1,1,870,992,2,茨城県立医療大学,イバラキケンリツイリヨウダイガク,その他理系学部
375,0,1,7870,603,2,茨城県立医療大学大学院,イバラギケンリツイリヨウダイガクダイガクイン,保健医療科学研究科
376,0,1,7870,994,1,茨城県立医療大学大学院,イバラギケンリツイリヨウダイガクダイガクイン,その他文系研究科
377,0,1,7870,995,2,茨城県立医療大学大学院,イバラギケンリツイリヨウダイガクダイガクイン,その他理系研究科
378,1,1,35,22,1,茨城大学,イバラギダイガク,人文社会科学部
379,1,1,35,42,1,茨城大学,イバラギダイガク,人文学部
380,1,1,35,77,1,茨城大学,イバラギダイガク,教育学部
381,1,1,35,101,2,茨城大学,イバラギダイガク,理学部
382,1,1,35,103,2,茨城大学,イバラギダイガク,工学部
383,1,1,35,121,2,茨城大学,イバラギダイガク,農学部
384,1,1,35,991,1,茨城大学,イバラギダイガク,その他文系学部
385,1,1,35,992,2,茨城大学,イバラギダイガク,その他理系学部
386,0,1,7035,697,1,茨城大学大学院,イバラギダイガクダイガクイン,教育学研究科
387,0,1,7035,832,1,茨城大学大学院,イバラギダイガクダイガクイン,人文科学研究科
388,0,1,7035,838,1,茨城大学大学院,イバラギダイガクダイガクイン,人文社会科学研究科
389,0,1,7035,910,2,茨城大学大学院,イバラギダイガクダイガクイン,農学研究科
390,0,1,7035,963,2,茨城大学大学院,イバラギダイガクダイガクイン,理工学研究科
391,0,1,7035,994,1,茨城大学大学院,イバラギダイガクダイガクイン,その他文系研究科
392,0,1,7035,995,2,茨城大学大学院,イバラギダイガクダイガクイン,その他理系研究科
393,1,2,406,161,2,医療創生大学,イリヨウソウセイダイガク,薬学部
394,1,2,406,290,1,医療創生大学,イリヨウソウセイダイガク,健康医療科学部
395,1,2,406,693,2,医療創生大学,イリヨウソウセイダイガク,看護学部
396,1,2,406,991,1,医療創生大学,イリヨウソウセイダイガク,その他文系学部
397,1,2,406,992,2,医療創生大学,イリヨウソウセイダイガク,その他理系学部
398,1,2,242,11,1,いわき明星大学,イワキメイセイダイガク,教養学部
399,1,2,242,42,1,いわき明星大学,イワキメイセイダイガク,人文学部
400,1,2,242,106,2,いわき明星大学,イワキメイセイダイガク,科学技術学部
401,1,2,242,161,2,いわき明星大学,イワキメイセイダイガク,薬学部
402,1,2,242,693,2,いわき明星大学,イワキメイセイダイガク,看護学部
403,1,2,242,991,1,いわき明星大学,イワキメイセイダイガク,その他文系学部
404,1,2,242,992,2,いわき明星大学,イワキメイセイダイガク,その他理系学部
405,0,2,7242,833,1,いわき明星大学大学院,イワキメイセイダイガクダイガクイン,人文学研究科
406,0,2,7242,963,2,いわき明星大学大学院,イワキメイセイダイガクダイガクイン,理工学研究科
407,0,2,7242,994,1,いわき明星大学大学院,イワキメイセイダイガクダイガクイン,その他文系研究科
408,0,2,7242,995,2,いわき明星大学大学院,イワキメイセイダイガクダイガクイン,その他理系研究科
409,1,2,861,161,2,岩手医科大学,イワテイカダイガク,薬学部
410,1,2,861,171,2,岩手医科大学,イワテイカダイガク,医学部
411,1,2,861,693,2,岩手医科大学,イワテイカダイガク,看護学部
412,1,2,861,774,2,岩手医科大学,イワテイカダイガク,歯学部
413,1,2,861,991,1,岩手医科大学,イワテイカダイガク,その他文系学部
414,1,2,861,992,2,岩手医科大学,イワテイカダイガク,その他理系学部
415,0,2,7861,664,2,岩手医科大学大学院,イワテイカダイガクダイガクイン,医学研究科
416,0,2,7861,773,2,岩手医科大学大学院,イワテイカダイガクダイガクイン,歯学研究科
417,0,2,7861,955,2,岩手医科大学大学院,イワテイカダイガクダイガクイン,薬学研究科
418,0,2,7861,994,1,岩手医科大学大学院,イワテイカダイガクダイガクイン,その他文系研究科
419,0,2,7861,995,2,岩手医科大学大学院,イワテイカダイガクダイガクイン,その他理系研究科
420,1,1,18,20,1,岩手県立大学,イワテケンリツダイガク,社会福祉学部
421,1,1,18,36,1,岩手県立大学,イワテケンリツダイガク,総合政策学部
422,1,1,18,626,2,岩手県立大学,イワテケンリツダイガク,ソフトウェア情報学部
423,1,1,18,693,2,岩手県立大学,イワテケンリツダイガク,看護学部
424,1,1,18,991,1,岩手県立大学,イワテケンリツダイガク,その他文系学部
425,1,1,18,992,2,岩手県立大学,イワテケンリツダイガク,その他理系学部
426,0,1,7018,306,2,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,ソフトウェア情報学研究科
427,0,1,7018,692,2,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,看護学研究科
428,0,1,7018,783,1,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,社会福祉学研究科
429,0,1,7018,878,1,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,総合政策研究科
430,0,1,7018,994,1,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,その他文系研究科
431,0,1,7018,995,2,岩手県立大学大学院,イワテケンリツダイガクダイガクイン,その他理系研究科
432,1,1,16,22,1,岩手大学,イワテダイガク,人文社会科学部
433,1,1,16,22,2,岩手大学,イワテダイガク,人文社会科学部
434,1,1,16,77,1,岩手大学,イワテダイガク,教育学部
435,1,1,16,102,2,岩手大学,イワテダイガク,理工学部
436,1,1,16,103,2,岩手大学,イワテダイガク,工学部
437,1,1,16,121,2,岩手大学,イワテダイガク,農学部
438,1,1,16,991,1,岩手大学,イワテダイガク,その他文系学部
439,1,1,16,992,2,岩手大学,イワテダイガク,その他理系学部
440,0,1,7016,697,1,岩手大学大学院,イワテダイガクダイガクイン,教育学研究科
441,0,1,7016,739,2,岩手大学大学院,イワテダイガクダイガクイン,工学研究科
442,0,1,7016,739,1,岩手大学大学院,イワテダイガクダイガクイン,工学研究科
443,0,1,7016,790,2,岩手大学大学院,イワテダイガクダイガクイン,獣医学研究科
444,0,1,7016,838,1,岩手大学大学院,イワテダイガクダイガクイン,人文社会科学研究科
